dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,46,TPR@1%FPR,0.054,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,46,membership_advantage@1%FPR,0.044,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,46,TPR@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,46,membership_advantage@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,47,AUC,0.7707919999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,47,TPR@1%FPR,0.048,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,47,membership_advantage@1%FPR,0.038,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,47,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,47,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,48,AUC,0.7319439999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,48,TPR@1%FPR,0.026000000000000002,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,48,membership_advantage@1%FPR,0.016,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,48,TPR@0.1%FPR,0.0015,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,48,membership_advantage@0.1%FPR,0.0005,0.25
